256,292973,224
256,444423,240
256,309469,224
256,508182,240
256,87996,128
256,97324,128
256,209081,192
256,474852,240
256,491135,240
256,458531,240
256,84133,128
256,206387,192
256,338781,224
256,88060,128
256,426759,240
256,81077,128
256,141725,128
256,220304,192
256,187250,192
256,468158,240
256,182158,192
256,333704,224
256,102199,128
256,243344,192
256,100491,128
256,289740,224
256,345177,224
256,335987,224
256,223291,192
256,208954,192
256,488532,240
256,359069,224
256,219766,192
256,494231,240
256,90175,128
256,521579,240
256,331690,224
256,298781,224
256,91636,128
256,490026,240
256,348459,224
256,209853,192
256,446210,240
256,196352,192
256,76006,128
256,84317,128
256,316198,224
256,551295,240
256,540207,240
256,176651,192
256,91214,128
256,94686,128
256,453027,240
256,87714,128
256,306771,224
256,175317,192
256,437025,240
256,92075,128
256,207456,192
256,295054,224
256,449507,240
256,202704,192
256,321267,224
256,87035,128
256,321133,224
256,206632,192
256,84838,128
256,194179,192
256,434518,240
256,184698,192
256,350220,224
256,327500,224
256,91130,128
256,300749,224
256,505611,240
256,173964,192
256,544403,240
256,89241,128
256,458221,240
256,326044,224
256,471772,240
256,535007,240
256,284349,224
256,213084,192
256,84083,128
256,102289,128
256,90654,128
256,197586,192
256,82189,128
256,515875,240
256,209326,192
256,214636,192
256,171244,192
256,450807,240
256,316042,224
256,327032,224
256,261826,224
256,356386,224
256,96225,128
256,230868,192
256,433964,240
256,98147,128
256,201710,192
256,368115,224
256,495034,240
256,452853,240
256,383805,224
256,457520,240
256,205244,192
256,81431,128
256,485357,240
256,84738,128
256,311949,224
256,91505,128
256,186156,192
256,294060,224
256,164425,128
256,80376,128
256,535145,240
256,184309,192
256,200109,192
256,405434,240
256,68255,128
256,296831,224
256,187277,192
256,316372,224
256,292651,224
256,271477,192
256,83525,128
256,575852,240
256,455071,240
256,83105,128
256,192429,192
256,162087,192
256,450305,240
256,442360,240
256,286628,224
256,399005,224
256,197468,192
256,93660,128
256,280315,224
256,426086,240
256,291894,224
256,78824,128
256,92320,128
256,403856,240
256,360411,224
256,586429,240
256,82818,128
256,209531,192
256,196364,192
256,208195,192
256,84458,128
256,305444,224
256,86390,128
256,510855,240
256,204851,192
256,475744,240
256,79064,128
256,431138,240
256,195085,192
256,310551,224
256,185282,192
256,319431,224
256,176255,192
256,341500,224
256,277929,224
256,296906,224
256,92845,128
256,467508,240
256,466474,240
256,99113,128
256,434076,240
256,437186,240
256,96496,128
256,84611,128
256,465967,240
256,310593,224
256,188382,192
256,228040,192
256,87768,128
256,80380,128
256,89511,128
256,170060,192
256,313072,224
256,474020,240
256,179733,192
256,345162,224
256,184510,192
256,186832,192
256,167890,192
256,302638,224
256,492438,240
256,287506,224
256,80391,128
256,321640,224
256,442785,240
256,308787,224
256,164073,192
256,77276,128
256,76301,128
256,525463,240
256,283582,224
256,305195,224
256,85745,128
256,428641,240
256,452550,240
256,455856,240
256,186794,192
256,100835,128
256,102251,128
256,201875,192
256,491975,240
256,200621,192
256,189168,192
256,89421,128
256,309581,224
256,435805,240
256,318985,224
256,321919,224
256,205575,192
256,85295,128
256,208848,192
256,445640,240
256,413104,240
256,89188,128
256,182360,192
256,343862,224
256,190683,192
256,120381,128
256,301966,224
256,481701,240
256,335583,224
256,299461,224
256,298023,224
256,440668,240
256,91262,128
256,428309,240
256,481400,240
256,96853,128
256,226229,192
256,472976,240
256,193235,192
256,82111,128
256,199541,192
256,171451,192
256,360894,224
256,86040,128
256,331630,224
256,457671,240
256,103136,128
256,249724,224
256,85987,128
256,82171,128
256,471385,240
256,522515,240
256,218999,192
256,421548,240
256,192833,192
256,348744,224
256,204353,192
256,316895,224
256,90924,128
256,186005,192
256,94384,128
256,464779,240
256,331604,224
256,440306,240
256,87957,128
256,101665,128
256,349900,224
256,312452,224
256,180729,192
256,201179,192
256,194470,192
256,446570,240
256,425112,240
256,289027,224
256,316987,224
256,82593,128
256,78338,128
256,327001,224
256,190196,192
256,182156,192
256,93073,128
256,511681,240
256,178594,192
256,301149,224
256,430068,240
256,79084,128
256,203550,192
256,301476,224
256,471162,240
256,464235,240
256,91759,128
256,185120,192
256,76458,128
256,82697,128
256,306424,224
256,457161,240
256,205460,192
256,279871,224
256,191977,192
256,180463,192
256,348352,224
256,516352,240
256,454122,240
256,93785,128
256,83387,128
256,303466,224
256,392362,240
256,221005,192
256,553533,240
256,356951,224
256,355506,224
256,435894,240
256,344278,224
256,180878,192
256,496788,240
256,481128,240
256,467296,240
256,312530,224
256,432335,240
512,348680,256
512,359011,256
512,379621,256
512,399306,256
512,345018,256
512,339067,256
512,335384,256
512,700900,384
512,469356,256
512,796928,384
512,751954,384
512,752837,384
512,766364,384
512,737948,384
512,751711,384
512,824584,384
512,1110370,448
512,1172132,448
512,1212525,448
512,1063219,448
512,1219797,448
512,1188459,448
512,1500547,480
512,1231068,448
512,1317610,448
512,1759533,480
512,1713401,480
512,1559231,480
512,373652,256
512,1736608,480
512,1771232,480
512,1753826,480
512,345254,256
512,1851346,480
512,372639,256
512,364832,256
512,374253,256
512,737551,384
512,388242,256
512,322241,256
512,778351,384
512,372587,256
512,825030,384
512,1074293,448
512,780936,384
512,797817,384
512,696398,384
512,762499,384
512,1230288,448
512,836513,384
512,1468049,480
512,1224579,448
512,1314480,448
512,1113446,448
512,1235235,448
512,1209430,448
512,378261,256
512,1689437,480
512,1305526,448
512,1706346,480
512,1554548,480
512,1897529,480
512,324616,256
512,1815727,480
512,1649458,480
512,788968,384
512,377027,256
512,1845600,480
512,369796,256
512,366139,256
512,330870,256
512,384797,256
512,775813,384
512,1150539,448
512,340939,256
512,747964,384
512,754806,384
512,680157,384
512,735464,384
512,805201,384
512,1216814,448
512,1146280,448
512,1760960,480
512,745684,384
512,1233546,448
512,1137579,448
512,1634773,480
512,1270233,448
512,1288895,448
512,332729,256
512,1612388,480
512,1201443,448
512,1568895,480
512,341486,256
512,377647,256
512,1775366,480
512,674218,384
512,1767081,480
512,1897904,480
512,332907,256
512,1738479,480
512,778409,384
512,393890,256
512,1009012,448
512,780399,384
512,417593,256
512,371657,256
512,729381,384
512,349960,256
512,1148598,448
512,803470,384
512,1457003,480
512,1190565,448
512,721426,384
512,876456,384
512,1165697,448
512,778387,384
512,416688,256
512,1291963,448
512,1711699,480
512,1684998,480
512,1189060,448
512,1267215,448
512,1366278,448
512,1779458,480
512,358152,256
512,843039,384
512,355018,256
512,1895763,480
512,1679899,480
512,1780712,480
512,1773528,480
512,756608,384
512,827536,384
512,346180,256
512,409371,256
512,1365232,448
512,304371,256
512,350634,256
512,373601,256
512,1180405,448
512,788152,384
512,762613,384
512,1312226,448
512,1851840,480
512,776780,384
512,723882,384
512,1166330,448
512,780810,384
512,1662992,480
512,310823,256
512,1245980,448
512,1154747,448
512,1821922,480
512,1283157,448
512,1643175,480
512,1247128,448
512,393397,256
512,349724,256
512,723322,384
512,1689027,480
512,1843792,480
512,732384,384
512,1090456,448
512,1784437,480
512,355860,256
512,1730085,480
512,732344,384
512,317541,256
512,364486,256
512,332485,256
512,716140,384
512,1144226,448
512,356509,256
512,1539547,480
512,699620,384
512,725607,384
512,1262493,448
512,727775,384
512,409387,256
512,1121858,448
512,785124,384
512,1104982,448
512,1850814,480
512,1235587,448
512,1683727,480
512,1167991,448
512,798439,384
512,1595398,480
512,1099078,448
512,1551495,480
512,332040,256
512,387587,256
512,1758828,480
512,1573632,480
512,403060,256
512,675710,384
512,1306229,448
512,379235,256
512,389137,256
512,1648439,480
512,793076,384
512,767382,384
512,367227,256
512,1074190,448
512,815851,384
512,1236747,448
512,349822,256
512,808691,384
512,1856869,480
512,1248022,448
512,739126,384
512,1165382,448
512,739591,384
512,1598659,480
512,358471,256
512,1218554,448
512,1692237,480
512,1702210,480
512,341930,256
512,1116965,448
512,1766021,480
512,1197179,448
512,1833348,480
512,375877,256
512,360974,256
512,737393,384
512,720576,384
512,339620,256
512,1661967,480
512,770168,384
512,674566,384
512,428317,256
512,751471,384
512,1222908,448
512,1132255,448
512,1220236,448
512,1580830,480
512,393917,256
512,1607429,480
512,1158633,448
512,1118474,448
512,838916,384
512,1745091,480
512,358187,256
512,1613721,480
512,805320,384
512,1631000,480
512,347343,256
512,317868,256
512,757622,384
512,1264292,448
512,1586309,480
512,1148518,448
512,355764,256
512,720924,384
512,416160,256
512,385613,256
512,1123804,448
512,764454,384
512,715937,384
512,1832143,480
512,1159334,448
512,801321,384
512,1598471,480
512,1131460,448
512,1596164,480
512,804077,384
512,1585440,480
512,1126206,448
512,365905,256
512,370260,256
512,1291080,448
512,1688959,480
512,341066,256
512,364859,256
512,1269438,448
512,772473,384
512,840575,384
512,1585946,480
512,349038,256
512,743736,384
512,1198575,448
512,1748110,480
512,1768158,480
512,748147,384
512,1225257,448
512,365201,256
512,1090876,448
512,738531,384
512,1148658,448
512,351978,256
512,323506,256
512,1717904,480
512,802027,384
512,1694330,480
512,1196695,448
512,1599180,480
512,748655,384
512,700336,384
512,358034,256
512,386303,256
512,1211777,448
512,1794982,480
512,1191664,448
512,340368,256
512,1735402,480
512,1101024,448
512,1670684,480
512,793304,384
512,776249,384
512,351856,256
512,350089,256
512,1707502,480
512,320935,256
512,737848,384
512,1243875,448
512,1211099,448
512,736524,384
512,1711677,480
512,799945,384
512,706089,384
512,1164511,448
512,383982,256
512,1173245,448
512,355958,256
512,1833450,480
512,1732810,480
512,1301421,448
512,753764,384
512,1568638,480
512,1122986,448
512,1668402,480
512,721709,384
512,429378,256
512,330619,256
512,1755790,480
512,404157,256
512,1219981,448
512,341107,256
512,1073841,448
512,1591307,480
512,404743,256
512,819520,384
512,716386,384
512,1458421,480
512,1721863,480
512,876889,384
512,741348,384
512,319096,256
512,372536,256
512,1189486,448
512,354628,256
512,782389,384
512,1307211,448
512,1311360,448
512,1111987,448
512,723615,384
512,1174933,448
512,768543,384
512,844448,384
512,1687564,480
512,1764032,480
512,1829794,480
512,1602434,480
512,1673051,480
512,1236168,448
512,1268013,448
512,393739,256
512,403717,256
512,1266500,448
512,379315,256
512,363237,256
512,361956,256
512,757439,384
512,764229,384
512,1871933,480
512,831566,384
512,812793,384
512,1807181,480
512,1892064,480
512,782630,384
512,1254634,448
512,1253021,448
512,381508,256
512,1233436,448
512,1200622,448
512,403871,256
512,1220644,448
512,1735520,480
512,1708238,480
512,819285,384
512,1725177,480
512,1763291,480
512,1701972,480
512,804175,384
512,1165810,448
512,1246187,448
512,1744388,480
512,1861552,480
1024,1460999,512
1024,1389262,512
1024,1435716,512
1024,1417287,512
1024,1424773,512
1024,1524399,512
1024,1544503,512
1024,1494369,512
1024,2686934,768
1024,2940540,768
1024,3083551,768
1024,3115823,768
1024,2916922,768
1024,3148502,768
1024,3143222,768
1024,3121862,768
1024,4171669,896
1024,4559334,896
1024,4626355,896
1024,4549615,896
1024,4492310,896
1024,4622176,896
1024,4780053,896
1024,4768511,896
1024,6280803,960
1024,6014536,960
1024,6144175,960
1024,6598725,960
1024,6424503,960
1024,6561401,960
1024,6569102,960
1024,6643487,960
1024,1443803,512
1024,1491350,512
1024,1402984,512
1024,1421185,512
1024,1349918,512
1024,1499180,512
1024,2034792,512
1024,1420643,512
1024,2933038,768
1024,2888520,768
1024,2928063,768
1024,2934557,768
1024,3032904,768
1024,3195584,768
1024,3447816,768
1024,2998921,768
1024,4424534,896
1024,4634195,896
1024,4636074,896
1024,4578437,896
1024,4674186,896
1024,4971708,896
1024,4386816,896
1024,4847786,896
1024,5996436,960
1024,6212742,960
1024,7083264,960
1024,6443175,960
1024,6400539,960
1024,1363549,512
1024,6764209,960
1024,1454126,512
1024,6796295,960
1024,6219337,960
1024,1504523,512
1024,1558112,512
1024,1490452,512
1024,1306364,512
1024,2864241,768
1024,1320956,512
1024,3126865,768
1024,1485719,512
1024,2912747,768
1024,3040808,768
1024,4458690,896
1024,3067452,768
1024,2932247,768
1024,2754726,768
1024,4873521,896
1024,3007564,768
1024,4429086,896
1024,4717611,896
1024,4495730,896
1024,6225118,960
1024,4285867,896
1024,4827265,896
1024,6716385,960
1024,4659147,896
1024,6223484,960
1024,6359862,960
1024,1467110,512
1024,6086171,960
1024,6625957,960
1024,6770478,960
1024,1377072,512
1024,1493309,512
1024,6387072,960
1024,3006849,768
1024,1512635,512
1024,1296901,512
1024,1353308,512
1024,1545549,512
1024,2985718,768
1024,1353674,512
1024,3061707,768
1024,3105049,768
1024,4706744,896
1024,2781363,768
1024,3013597,768
1024,2961242,768
1024,4660528,896
1024,4526041,896
1024,4694418,896
1024,2874388,768
1024,6498517,960
1024,4176760,896
1024,4664497,896
1024,4602638,896
1024,6588070,960
1024,1388122,512
1024,6499823,960
1024,6411988,960
1024,4640833,896
1024,6181734,960
1024,6463100,960
1024,6020508,960
1024,2794121,768
1024,1463602,512
1024,1419090,512
1024,1469311,512
1024,1357402,512
1024,1309805,512
1024,6565872,960
1024,1478907,512
1024,3021102,768
1024,4482698,896
1024,2996983,768
1024,3075384,768
1024,1346118,512
1024,2873532,768
1024,2902020,768
1024,2968675,768
1024,6168436,960
1024,4721489,896
1024,4636381,896
1024,4409940,896
1024,4855683,896
1024,4474279,896
1024,2863200,768
1024,4599645,896
1024,1426803,512
1024,6639775,960
1024,6696454,960
1024,6385339,960
1024,4508478,896
1024,6455575,960
1024,6468672,960
1024,5965367,960
1024,3034479,768
1024,1497211,512
1024,1541585,512
1024,1432314,512
1024,4316176,896
1024,6187787,960
1024,1440657,512
1024,1543852,512
1024,1732482,512
1024,2906809,768
1024,2875766,768
1024,5974654,960
1024,1406826,512
1024,3209164,768
1024,2906056,768
1024,3213010,768
1024,3091697,768
1024,1506564,512
1024,4743239,896
1024,2876315,768
1024,4690224,896
1024,4863589,896
1024,4425580,896
1024,4617215,896
1024,4877011,896
1024,6592992,960
1024,3199299,768
1024,4411637,896
1024,6396947,960
1024,6539905,960
1024,6235683,960
1024,6656589,960
1024,6520469,960
1024,1383818,512
1024,1453294,512
1024,1403675,512
1024,6065722,960
1024,4856652,896
1024,1471642,512
1024,1564700,512
1024,2940091,768
1024,1387606,512
1024,2964729,768
1024,1361964,512
1024,6704168,960
1024,3000179,768
1024,4322549,896
1024,2935706,768
1024,2890116,768
1024,2873671,768
1024,4465948,896
1024,1413605,512
1024,2912136,768
1024,4731319,896
1024,6039453,960
1024,4481013,896
1024,4468596,896
1024,4418422,896
1024,5892528,960
1024,3070486,768
1024,4459399,896
1024,5991427,960
1024,1366951,512
1024,6502019,960
1024,6418942,960
1024,5989011,960
1024,1409377,512
1024,6169110,960
1024,4716966,896
1024,1390119,512
1024,2949554,768
1024,1490781,512
1024,1447277,512
1024,1683753,512
1024,1399781,512
1024,6365701,960
1024,4386514,896
1024,2917003,768
1024,3041852,768
1024,3066291,768
1024,2953237,768
1024,1391564,512
1024,3164752,768
1024,2967171,768
1024,4566670,896
1024,6325041,960
1024,4712043,896
1024,4710291,896
1024,2786825,768
1024,4568191,896
1024,4790310,896
1024,4722309,896
1024,1529990,512
1024,6195736,960
1024,6471042,960
1024,6435355,960
1024,4431446,896
1024,6450073,960
1024,6926380,960
1024,2926290,768
1024,6537015,960
1024,1491461,512
1024,1505323,512
1024,1407952,512
1024,1401946,512
1024,4559499,896
1024,1437528,512
1024,6561819,960
1024,1482096,512
1024,3038435,768
1024,2853587,768
1024,2911393,768
1024,2819427,768
1024,6192541,960
1024,1398467,512
1024,2895731,768
1024,4145292,896
1024,3182986,768
1024,4709789,896
1024,4588161,896
1024,4668984,896
1024,1477994,512
1024,2904483,768
1024,4471701,896
1024,4847053,896
1024,6117906,960
1024,6262503,960
1024,6938418,960
1024,6441671,960
1024,3118798,768
1024,4370701,896
1024,6168398,960
1024,1407348,512
1024,1474394,512
1024,5837813,960
1024,6848482,960
1024,1407431,512
1024,4630456,896
1024,1502253,512
1024,1460345,512
1024,2920372,768
1024,1453445,512
1024,3143877,768
1024,1408565,512
1024,2902108,768
1024,3104985,768
1024,6654857,960
1024,3012682,768
1024,4377144,896
1024,4753369,896
1024,2857404,768
1024,2934960,768
1024,4472179,896
1024,1394652,512
1024,4814239,896
1024,4618583,896
1024,6155060,960
1024,5895543,960
1024,4571498,896
1024,4518099,896
1024,6692054,960
1024,2858784,768
1024,6767351,960
1024,6354121,960
1024,1406636,512
1024,1381429,512
1024,6131080,960
1024,4303275,896
1024,1479949,512
1024,6449747,960
1024,1459983,512
1024,1436564,512
1024,2998321,768
1024,2885506,768
1024,1403835,512
1024,2985344,768
1024,1559016,512
1024,6517441,960
1024,3016128,768
1024,3001929,768
1024,4191899,896
1024,4673236,896
1024,3005722,768
1024,4691935,896
1024,3010028,768
1024,1550433,512
1024,4727699,896
1024,5824503,960
1024,4915248,896
1024,6834709,960
1024,4506906,896
1024,2903065,768
1024,6387052,960
1024,4636433,896
1024,6308094,960
1024,1483376,512
1024,6558523,960
1024,1577420,512
1024,4326931,896
1024,6533737,960
1024,1440807,512
1024,1395785,512
1024,2999843,768
1024,6551451,960
1024,1392559,512
1024,3072522,768
1024,1475385,512
1024,3129186,768
1024,3065680,768
1024,6618582,960
1024,1388090,512
1024,2785222,768
1024,4882752,896
1024,2814908,768
1024,4623812,896
1024,4717080,896
1024,4720844,896
1024,2711613,768
1024,1528887,512
1024,4334146,896
1024,6573970,960
1024,4365967,896
1024,6156661,960
1024,6401175,960
1024,4118919,896
1024,6702343,960
1024,3193304,768
1024,5982608,960
1024,1489180,512
1024,5983843,960
1024,1448171,512
1024,6025001,960
1024,3054888,768
1024,4858560,896
1024,3012529,768
1024,4490321,896
1024,6422495,960
1024,4550433,896
1024,6141531,960
1024,6323349,960
2048,5723355,1024
2048,5726540,1024
2048,5868547,1024
2048,5776121,1024
2048,5344450,1024
2048,5882608,1024
2048,6153222,1024
2048,5998890,1024
2048,10939111,1536
2048,11527063,1536
2048,11138552,1536
2048,11811074,1536
2048,11841484,1536
2048,12263082,1536
2048,12055094,1536
2048,12477920,1536
2048,15932334,1792
2048,17431193,1792
2048,17573218,1792
2048,17892792,1792
2048,18080080,1792
2048,17450553,1792
2048,18519297,1792
2048,18934663,1792
2048,22619655,1920
2048,23772528,1920
2048,23752775,1920
2048,24060876,1920
2048,24988105,1920
2048,24661103,1920
2048,24632512,1920
2048,26663803,1920
2048,6188702,1024
2048,6039679,1024
2048,6087249,1024
2048,6053253,1024
2048,5880058,1024
2048,5758937,1024
2048,6013898,1024
2048,12252330,1536
2048,6246139,1024
2048,12163189,1536
2048,11992588,1536
2048,12262297,1536
2048,11607477,1536
2048,12023606,1536
2048,12412040,1536
2048,18006660,1792
2048,18001193,1792
2048,12141236,1536
2048,18651403,1792
2048,18351843,1792
2048,18227181,1792
2048,18492444,1792
2048,17909210,1792
2048,24034594,1920
2048,24638269,1920
2048,24580380,1920
2048,18528851,1792
2048,24952902,1920
2048,25161486,1920
2048,25285756,1920
2048,23930401,1920
2048,5954551,1024
2048,5888397,1024
2048,24134303,1920
2048,5935447,1024
2048,5957723,1024
2048,5796209,1024
2048,5844770,1024
2048,11891934,1536
2048,6107923,1024
2048,12049958,1536
2048,12028852,1536
2048,11877742,1536
2048,6090556,1024
2048,12030779,1536
2048,12166790,1536
2048,17809833,1792
2048,12210930,1536
2048,18207267,1792
2048,17902673,1792
2048,18479964,1792
2048,11798398,1536
2048,17761517,1792
2048,18712427,1792
2048,24162196,1920
2048,18524069,1792
2048,24548916,1920
2048,24048374,1920
2048,17539808,1792
2048,24584707,1920
2048,26285262,1920
2048,25350389,1920
2048,5761697,1024
2048,5559496,1024
2048,25132170,1920
2048,5813750,1024
2048,23560336,1920
2048,6029770,1024
2048,5482802,1024
2048,5752148,1024
2048,11427038,1536
2048,11600501,1536
2048,5849936,1024
2048,11537619,1536
2048,11345207,1536
2048,5894393,1024
2048,11521538,1536
2048,11728456,1536
2048,17213233,1792
2048,17488660,1792
2048,17526979,1792
2048,11876663,1536
2048,17275145,1792
2048,17423429,1792
2048,11661559,1536
2048,17768582,1792
2048,23841697,1920
2048,24568920,1920
2048,23466922,1920
2048,23456666,1920
2048,18444340,1792
2048,17499617,1792
2048,24630852,1920
2048,24766942,1920
2048,5833781,1024
2048,5878589,1024
2048,5852476,1024
2048,5754770,1024
2048,23721988,1920
2048,24802388,1920
2048,5759505,1024
2048,11685777,1536
2048,5786496,1024
2048,11467660,1536
2048,11483456,1536
2048,11760265,1536
2048,17441779,1792
2048,5604314,1024
2048,6060030,1024
2048,11760965,1536
2048,11967740,1536
2048,18082521,1792
2048,17625656,1792
2048,18269267,1792
2048,23819084,1920
2048,17627951,1792
2048,11497196,1536
2048,18208089,1792
2048,12395406,1536
2048,25641850,1920
2048,24406966,1920
2048,25846312,1920
2048,6000281,1024
2048,24340945,1920
2048,24722512,1920
2048,18254478,1792
2048,18818660,1792
2048,5877213,1024
2048,6117430,1024
2048,5950492,1024
2048,11944367,1536
2048,5935682,1024
2048,5645004,1024
2048,24574344,1920
2048,25778523,1920
2048,11784463,1536
2048,11899248,1536
2048,17586473,1792
2048,12168490,1536
2048,11744767,1536
2048,11567756,1536
2048,5846152,1024
2048,5976978,1024
2048,17883144,1792
2048,18442927,1792
2048,23481299,1920
2048,18010933,1792
2048,18197578,1792
